station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
SPF,2020-02-12 21:55,-103.7830,44.4803,1186.17,15.80,14.00,92.44,320.00,10.00,0.00,30.13,M,0.25,M,M,M,M,M,M,M,M,M,SN,M,M,M,M,M,M,2.65,KSPF 122155Z AUTO 32010KT 1/4SM SN M09/M10 A3013 RMK AO2
2WX,2020-02-12 21:56,-103.5464,45.6044,919.07,9.00,-0.90,63.42,350.00,13.00,0.00,30.19,1027.20,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-7.90,K2WX 122156Z AUTO 35013KT M13/M18 A3019 RMK AO1 SLP272 T11281183
8D3,2020-02-12 21:56,-96.9914,45.6689,351.81,-8.00,-16.10,66.79,340.00,26.00,0.00,30.25,1028.40,M,32.00,M,M,M,M,M,M,M,M,M,M,M,M,35.00,350.00,2020-02-12 21:09,-36.76,K8D3 122156Z AUTO 34026G32KT M22/M27 A3025 RMK AO1 PK WND 35035/2109 SLP284 T12221267
D07,2020-02-12 21:56,-102.0200,45.0300,778.50,6.10,-2.00,68.64,10.00,18.00,0.00,30.22,1028.20,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-14.35,KD07 122156Z AUTO 01018KT M14/M19 A3022 RMK AO1 SLP282 T11441189
FSD,2020-02-12 21:56,-96.7536,43.5769,428.94,5.00,-2.00,72.18,350.00,22.00,T,30.07,1020.90,10.00,31.00,BKN,OVC,M,M,1000.00,5000.00,M,M,M,M,M,M,31.00,350.00,2020-02-12 21:55,-17.58,KFSD 122156Z 35022G31KT 10SM BKN010 OVC050 M15/M19 A3007 RMK AO2 PK WND 35031/2155 SNE26 SLP209 P0000 T11501189
BKX,2020-02-12 21:56,-96.8169,44.3048,490.28,-2.90,-9.00,74.47,340.00,17.00,0.00,30.09,1023.40,4.00,25.00,FEW,M,M,M,700.00,M,M,M,HZ,M,M,M,30.00,350.00,2020-02-12 21:07,-25.65,KBKX 122156Z AUTO 34017G25KT 4SM HZ FEW007 M19/M23 A3009 RMK AO2 PK WND 35030/2107 SLP234 T11941228 FZRANO
RCA,2020-02-12 21:56,-103.1036,44.1451,977.43,15.30,9.70,78.09,10.00,8.00,T,30.15,1025.60,2.00,M,BKN,OVC,M,M,400.00,1800.00,M,M,-SN,M,M,M,M,M,M,3.54,KRCA 122156Z 01008KT 2SM -SN BKN004 OVC018 M09/M12 A3015 RMK AO2A CIG 003 RWY13 SLP256 P0000 T10931124 $
YKN,2020-02-12 21:56,-97.3859,42.9167,389.54,6.10,1.00,79.05,320.00,26.00,T,30.11,1023.10,1.75,34.00,BKN,BKN,OVC,M,1000.00,3000.00,3800.00,M,-SN,M,M,M,34.00,330.00,2020-02-12 21:52,-17.61,KYKN 122156Z AUTO 32026G34KT 1 3/4SM -SN BKN010 BKN030 OVC038 M14/M17 A3011 RMK AO2 PK WND 33034/2152 VIS 3/4V5 CIG 007V013 SLP231 P0000 T11441172 FZRANO
YKN,2020-02-12 21:58,-97.3859,42.9167,389.54,6.80,1.40,78.01,330.00,27.00,T,30.10,M,3.00,34.00,BKN,BKN,OVC,M,1000.00,3000.00,3800.00,M,-SN,M,M,M,32.00,320.00,2020-02-12 21:58,-17.00,KYKN 122158Z AUTO 33027G34KT 3SM -SN BKN010 BKN030 OVC038 M14/M17 A3010 RMK AO2 PK WND 32032/2158 CIG 007V019 P0000 FZRANO
RCA,2020-02-12 22:01,-103.1036,44.1451,977.43,15.80,8.60,72.73,20.00,7.00,0.00,30.15,1025.60,2.75,M,BKN,BKN,OVC,M,400.00,1100.00,1800.00,M,-SN,M,M,M,M,M,M,5.03,KRCA 122201Z 02007KT 2 3/4SM -SN BKN004 BKN011 OVC018 M09/M13 A3015 RMK AO2A VIS 1 7/8V2 3/4 VIS 2 RWY13 CIG 003 RWY13 SLP256 $
HON,2020-02-12 22:03,-98.2286,44.3852,384.37,-2.90,-9.00,74.47,350.00,23.00,0.00,30.26,M,0.75,33.00,BKN,BKN,M,M,1100.00,1400.00,M,M,HZ,M,M,M,33.00,350.00,2020-02-12 21:59,-28.60,KHON 122203Z AUTO 35023G33KT 3/4SM HZ BKN011 BKN014 M19/M23 A3026 RMK AO2 PK WND 35033/2159 T11941228
RCA,2020-02-12 22:06,-103.1036,44.1451,977.43,15.80,10.40,78.84,30.00,6.00,0.00,30.15,1025.60,2.75,M,SCT,SCT,OVC,M,400.00,1200.00,1900.00,M,-SN,M,M,M,M,M,M,6.02,KRCA 122206Z 03006KT 2 3/4SM -SN SCT004 SCT012 OVC019 M09/M12 A3015 RMK AO2A VIS 2 1/4V3 VIS 2 1/4 RWY13 CIG 004V019 CIG 003 RWY13 SLP256 $
RCA,2020-02-12 22:11,-103.1036,44.1451,977.43,15.80,10.40,78.84,30.00,6.00,0.00,30.15,1025.60,2.50,M,FEW,SCT,OVC,M,500.00,1200.00,1900.00,M,-SN,M,M,M,M,M,M,6.02,KRCA 122211Z 03006KT 2 1/2SM -SN FEW005 SCT012 OVC019 M09/M12 A3015 RMK AO2A VIS 2 1/2V3 CIG 012V019 CIG 003 RWY13 SLP256 $
FSD,2020-02-12 22:13,-96.7536,43.5769,428.94,3.90,-2.90,72.74,360.00,22.00,0.00,30.09,M,10.00,30.00,SCT,BKN,M,M,1100.00,5000.00,M,M,M,M,M,M,30.00,360.00,2020-02-12 22:08,-19.05,KFSD 122213Z 36022G30KT 10SM SCT011 BKN050 M16/M19 A3009 RMK AO2 PK WND 36030/2208 T11561194
IEN,2020-02-12 22:13,-102.5110,43.0225,1008.84,19.00,10.00,67.46,20.00,11.00,T,30.13,M,2.50,M,SCT,OVC,M,M,2200.00,3000.00,M,M,-SN,M,M,M,M,M,M,6.04,KIEN 122213Z AUTO 02011KT 2 1/2SM -SN SCT022 OVC030 M07/M12 A3013 RMK AO2 SNB2159 P0000 T10721122
HON,2020-02-12 22:13,-98.2286,44.3852,384.37,-2.90,-9.00,74.47,340.00,23.00,0.00,30.26,M,1.00,30.00,BKN,M,M,M,1100.00,M,M,M,HZ,M,M,M,33.00,350.00,2020-02-12 21:59,-28.60,KHON 122213Z AUTO 34023G30KT 1SM HZ BKN011 M19/M23 A3026 RMK AO2 PK WND 35033/2159 T11941228
ATY,2020-02-12 22:13,-97.1547,44.9140,525.88,-7.10,-13.00,74.75,350.00,25.00,0.00,30.14,M,1.75,32.00,FEW,M,M,M,900.00,M,M,M,HZ,M,M,M,32.00,340.00,2020-02-12 21:57,-35.12,KATY 122213Z AUTO 35025G32KT 1 3/4SM HZ FEW009 M22/M25 A3014 RMK AO2 PK WND 34032/2157 T12171250 $
MDS,2020-02-12 22:15,-97.0859,44.0160,520.80,-2.20,-4.00,91.78,350.00,24.00,0.00,30.10,M,1.50,33.00,CLR,M,M,M,M,M,M,M,-RA,M,M,M,M,M,M,-28.08,KMDS 122215Z AUTO 35024G33KT 1 1/2SM -RA CLR M19/M20 A3010 RMK AO2
9V9,2020-02-12 22:15,-99.3183,43.7667,509.76,5.20,-3.80,65.65,340.00,20.00,0.00,30.24,M,10.00,25.00,SCT,SCT,M,M,1500.00,2000.00,M,M,M,M,M,M,M,M,M,-16.46,K9V9 122215Z AUTO 34020G25KT 10SM SCT015 SCT020 M15/M20 A3024 RMK AO2 T11491199
SPF,2020-02-12 22:15,-103.7830,44.4803,1186.17,15.80,12.20,85.40,350.00,12.00,0.00,30.13,M,0.25,17.00,M,M,M,M,M,M,M,M,-SN,M,M,M,M,M,M,1.38,KSPF 122215Z AUTO 35012G17KT 1/4SM -SN M09/M11 A3013 RMK AO2
IEN,2020-02-12 22:17,-102.5110,43.0225,1008.84,19.00,10.00,67.46,20.00,11.00,T,30.13,M,1.75,M,BKN,OVC,M,M,2700.00,3200.00,M,M,-SN,M,M,M,M,M,M,6.04,KIEN 122217Z AUTO 02011KT 1 3/4SM -SN BKN027 OVC032 M07/M12 A3013 RMK AO2 SNB2159 P0000 T10721122
YKN,2020-02-12 22:20,-97.3859,42.9167,389.54,5.00,-0.40,77.84,340.00,27.00,T,30.12,M,2.00,33.00,OVC,M,M,M,1000.00,M,M,M,-SN,M,M,M,41.00,340.00,2020-02-12 22:04,-19.46,KYKN 122220Z AUTO 34027G33KT 2SM -SN OVC010 M15/M18 A3012 RMK AO2 PK WND 34041/2204 CIG 007V013 P0000 FZRANO
RCA,2020-02-12 22:21,-103.1036,44.1451,977.43,14.00,8.60,78.68,60.00,7.00,0.00,30.15,1025.60,1.88,M,FEW,FEW,OVC,M,500.00,1100.00,2100.00,M,-SN,M,M,M,M,M,M,2.84,KRCA 122221Z 06007KT 1 7/8SM -SN FEW005 FEW011 OVC021 M10/M13 A3015 RMK AO2A VIS 1 7/8V2 1/2 CIG 003 RWY13 SLP256 $
ICR,2020-02-12 22:25,-99.8422,43.3903,611.93,7.00,-2.90,63.14,340.00,21.00,0.00,30.22,M,10.00,30.00,BKN,M,M,M,1300.00,M,M,M,M,M,M,M,32.00,340.00,2020-02-12 22:14,-14.49,KICR 122225Z AUTO 34021G30KT 10SM BKN013 M14/M19 A3022 RMK AO2 PK WND 34032/2214 T11391194
ATY,2020-02-12 22:25,-97.1547,44.9140,525.88,-8.00,-14.10,73.90,350.00,19.00,0.00,30.15,M,3.00,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,32.00,340.00,2020-02-12 21:57,-33.46,KATY 122225Z AUTO 35019KT 3SM HZ CLR M22/M26 A3015 RMK AO2 PK WND 34032/2157 T12221256 $
RCA,2020-02-12 22:26,-103.1036,44.1451,977.43,14.00,8.60,78.68,60.00,5.00,0.00,30.15,1025.60,1.38,M,SCT,SCT,OVC,M,400.00,1000.00,2100.00,M,-SN,M,M,M,M,M,M,5.02,KRCA 122226Z 06005KT 1 3/8SM -SN SCT004 SCT010 OVC021 M10/M13 A3015 RMK AO2A VIS 1 3/8V2 1/4 CIG 003 RWY13 SLP256 $
IEN,2020-02-12 22:29,-102.5110,43.0225,1008.84,19.00,10.00,67.46,10.00,11.00,T,30.14,M,2.50,M,OVC,M,M,M,2500.00,M,M,M,-SN,M,M,M,M,M,M,6.04,KIEN 122229Z AUTO 01011KT 2 1/2SM -SN OVC025 M07/M12 A3014 RMK AO2 SNB2159 P0000 T10721122
YKN,2020-02-12 22:29,-97.3859,42.9167,389.54,5.00,-0.40,77.84,320.00,25.00,T,30.13,M,7.00,31.00,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,41.00,340.00,2020-02-12 22:04,-18.74,KYKN 122229Z AUTO 32025G31KT 7SM OVC010 M15/M18 A3013 RMK AO2 PK WND 34041/2204 SNE28 CIG 007V013 P0000 FZRANO
FSD,2020-02-12 22:30,-96.7536,43.5769,428.94,3.90,-2.90,72.74,350.00,21.00,0.00,30.10,M,8.00,27.00,BKN,M,M,M,1100.00,M,M,M,M,M,M,M,30.00,360.00,2020-02-12 22:08,-18.62,KFSD 122230Z 35021G27KT 8SM BKN011 M16/M19 A3010 RMK AO2 PK WND 36030/2208 T11561194
RCA,2020-02-12 22:31,-103.1036,44.1451,977.43,14.00,8.60,78.68,50.00,5.00,0.00,30.15,1025.60,1.25,M,SCT,BKN,OVC,M,200.00,1000.00,2100.00,M,-SN,M,M,M,M,M,M,5.02,KRCA 122231Z 05005KT 1 1/4SM -SN SCT002 BKN010 OVC021 M10/M13 A3015 RMK AO2A VIS 1 1/4V1 3/4 CIG 010V021 BKN V SCT CIG 002 RWY13 SLP256 $
ICR,2020-02-12 22:33,-99.8422,43.3903,611.93,6.10,-2.90,65.77,340.00,20.00,0.00,30.22,M,10.00,27.00,SCT,M,M,M,1300.00,M,M,M,M,M,M,M,32.00,340.00,2020-02-12 22:14,-15.26,KICR 122233Z AUTO 34020G27KT 10SM SCT013 M14/M19 A3022 RMK AO2 PK WND 34032/2214 T11441194
MDS,2020-02-12 22:35,-97.0859,44.0160,520.80,-2.20,-4.00,91.78,350.00,22.00,0.00,30.11,M,2.50,28.00,CLR,M,M,M,M,M,M,M,-RA,M,M,M,M,M,M,-27.22,KMDS 122235Z AUTO 35022G28KT 2 1/2SM -RA CLR M19/M20 A3011 RMK AO2
9V9,2020-02-12 22:35,-99.3183,43.7667,509.76,4.10,-3.80,69.05,350.00,20.00,0.00,30.24,M,10.00,27.00,SCT,SCT,M,M,1000.00,1600.00,M,M,M,M,M,M,M,M,M,-17.92,K9V9 122235Z AUTO 35020G27KT 10SM SCT010 SCT016 M15/M20 A3024 RMK AO2 T11551199
HON,2020-02-12 22:35,-98.2286,44.3852,384.37,-2.90,-9.00,74.47,350.00,22.00,T,30.27,M,0.75,34.00,VV ,M,M,M,900.00,M,M,M,UP,M,M,M,34.00,360.00,2020-02-12 22:26,-28.15,KHON 122235Z AUTO 35022G34KT 3/4SM UP VV009 M19/M23 A3027 RMK AO2 PK WND 36034/2226 UPB35 P0000 T11941228
SPF,2020-02-12 22:35,-103.7830,44.4803,1186.17,14.00,10.40,85.28,340.00,9.00,0.00,30.14,M,4.00,M,M,M,M,M,M,M,M,M,-SN,M,M,M,M,M,M,1.13,KSPF 122235Z AUTO 34009KT 4SM -SN M10/M12 A3014 RMK AO2
RCA,2020-02-12 22:36,-103.1036,44.1451,977.43,14.00,10.40,85.28,30.00,6.00,0.00,30.15,1025.60,1.25,M,BKN,OVC,M,M,200.00,2000.00,M,M,-SN,M,M,M,M,M,M,3.85,KRCA 122236Z 03006KT 1 1/4SM -SN BKN002 OVC020 M10/M12 A3015 RMK AO2A CIG 002V021 BKN V SCT SLP256 $
RCA,2020-02-12 22:41,-103.1036,44.1451,977.43,14.00,10.40,85.28,30.00,6.00,0.00,30.15,1025.60,1.62,M,BKN,OVC,M,M,200.00,2000.00,M,M,-SN,M,M,M,M,M,M,3.85,KRCA 122241Z AUTO 03006KT 1 5/8SM -SN BKN002 OVC020 M10/M12 A3015 RMK AO2 VIS 1 1/8V1 5/8 SLP256 $
HON,2020-02-12 22:44,-98.2286,44.3852,384.37,-4.00,-9.90,75.09,350.00,22.00,T,30.27,M,1.25,30.00,SCT,M,M,M,900.00,M,M,M,HZ,M,M,M,34.00,360.00,2020-02-12 22:26,-29.63,KHON 122244Z AUTO 35022G30KT 1 1/4SM HZ SCT009 M20/M23 A3027 RMK AO2 PK WND 36034/2226 UPB35E44 P0000 T12001233
MHE,2020-02-12 22:45,-98.0386,43.7748,395.73,-0.90,-8.00,71.14,340.00,23.00,0.00,30.25,M,3.00,32.00,OVC,M,M,M,1200.00,M,M,M,HZ,M,M,M,34.00,350.00,2020-02-12 22:32,-25.91,KMHE 122245Z AUTO 34023G32KT 3SM HZ OVC012 M18/M22 A3025 RMK AO2 PK WND 35034/2232 T11831222
RCA,2020-02-12 22:46,-103.1036,44.1451,977.43,14.00,10.40,85.28,40.00,7.00,0.00,30.15,1025.60,1.75,M,BKN,OVC,M,M,200.00,1800.00,M,M,-SN,M,M,M,M,M,M,2.84,KRCA 122246Z AUTO 04007KT 1 3/4SM -SN BKN002 OVC018 M10/M12 A3015 RMK AO2 VIS 1 1/4V1 3/4 SLP256 $
MHE,2020-02-12 22:51,-98.0386,43.7748,395.73,-0.40,-9.40,64.88,340.00,24.00,0.00,30.25,M,1.75,32.00,OVC,M,M,M,1200.00,M,M,M,HZ,M,M,M,34.00,350.00,2020-02-12 22:32,-25.65,KMHE 122251Z AUTO 34024G32KT 1 3/4SM HZ OVC012 M18/M23 A3025 RMK AO2 PK WND 35034/2232
RCA,2020-02-12 22:51,-103.1036,44.1451,977.43,14.00,8.60,78.68,30.00,8.00,0.00,30.16,1025.90,1.38,M,BKN,OVC,M,M,300.00,1600.00,M,M,-SN,M,M,M,M,M,M,1.94,KRCA 122251Z AUTO 03008KT 1 3/8SM -SN BKN003 OVC016 M10/M13 A3016 RMK AO2 CIG 002 RWY13 SLP259 $
RAP,2020-02-12 22:52,-103.0574,44.0453,964.71,14.00,9.00,80.10,50.00,9.00,T,30.16,1025.70,1.25,M,OVC,M,M,M,1800.00,M,M,M,-SN,M,M,M,M,M,M,1.13,KRAP 122252Z 05009KT 1 1/4SM -SN OVC018 M10/M13 A3016 RMK AO2 SLP257 P0000 T11001128
IEN,2020-02-12 22:52,-102.5110,43.0225,1008.84,18.00,10.00,70.41,20.00,10.00,T,30.14,1024.40,1.75,M,OVC,M,M,M,2200.00,M,M,M,-SN,M,M,M,M,M,M,5.41,KIEN 122252Z AUTO 02010KT 1 3/4SM -SN OVC022 M08/M12 A3014 RMK AO2 SNB2159 SLP244 P0000 T10781122
MBG,2020-02-12 22:52,-100.4078,45.5464,515.17,1.00,-11.00,56.15,360.00,13.00,0.00,30.30,1029.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-18.15,KMBG 122252Z AUTO 36013KT 10SM CLR M17/M24 A3030 RMK AO2 SLP296 T11721239
CUT,2020-02-12 22:53,-103.6114,43.7331,1686.81,16.00,3.00,55.85,320.00,5.00,0.00,29.97,1020.00,10.00,M,BKN,OVC,M,M,3500.00,4400.00,M,M,M,M,M,M,M,M,M,7.39,KCUT 122253Z AUTO 32005KT 10SM BKN035 OVC044 M09/M16 A2997 RMK AO2 SLP200 T10891161
ICR,2020-02-12 22:53,-99.8422,43.3903,611.93,5.00,-7.10,56.51,340.00,23.00,0.00,30.24,1027.10,10.00,30.00,CLR,M,M,M,M,M,M,M,M,M,M,M,32.00,340.00,2020-02-12 22:14,-17.98,KICR 122253Z AUTO 34023G30KT 10SM CLR M15/M22 A3024 RMK AO2 PK WND 34032/2214 SLP271 T11501217
MHE,2020-02-12 22:53,-98.0386,43.7748,395.73,-0.90,-9.00,67.74,340.00,24.00,0.00,30.25,1027.00,1.50,32.00,BKN,M,M,M,1200.00,M,M,M,HZ,M,M,M,34.00,350.00,2020-02-12 22:32,-26.33,KMHE 122253Z AUTO 34024G32KT 1 1/2SM HZ BKN012 M18/M23 A3025 RMK AO2 PK WND 35034/2232 SLP270 T11831228
HON,2020-02-12 22:53,-98.2286,44.3852,384.37,-4.00,-9.40,76.96,350.00,23.00,T,30.27,M,1.00,29.00,VV ,M,M,M,900.00,M,M,M,HZ,M,M,M,34.00,360.00,2020-02-12 22:26,-30.08,KHON 122253Z AUTO 35023G29KT 1SM HZ VV009 M20/M23 A3027 RMK AO2 PK WND 36034/2226 UPB35E44 P0000
ABR,2020-02-12 22:53,-98.4200,45.4500,395.00,-5.10,-15.00,61.36,10.00,20.00,T,30.33,1029.70,10.00,30.00,CLR,M,M,M,M,M,M,M,UP,M,M,M,30.00,360.00,2020-02-12 22:48,-30.14,KABR 122253Z AUTO 01020G30KT 10SM UP CLR M21/M26 A3033 RMK AO2 PK WND 36030/2248 UPB2157 SLP297 P0000 T12061261 $
PIR,2020-02-12 22:53,-100.2860,44.3827,522.03,1.00,-8.00,65.07,360.00,15.00,0.00,30.30,1029.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-19.41,KPIR 122253Z AUTO 36015KT 10SM CLR M17/M22 A3030 RMK AO2 SLP291 T11721222 PWINO FZRANO
ATY,2020-02-12 22:53,-97.1547,44.9140,525.88,-9.00,-15.00,74.16,340.00,20.00,0.00,30.15,1025.10,2.50,M,FEW,M,M,M,1000.00,M,M,M,HZ,M,M,M,32.00,340.00,2020-02-12 21:57,-35.32,KATY 122253Z AUTO 34020KT 2 1/2SM HZ FEW010 M23/M26 A3015 RMK AO2 PK WND 34032/2157 SLP251 T12281261 $
YKN,2020-02-12 22:54,-97.3859,42.9167,389.54,3.20,-2.20,77.67,320.00,29.00,T,30.15,M,8.00,36.00,OVC,M,M,M,800.00,M,M,M,M,M,M,M,41.00,340.00,2020-02-12 22:04,-22.59,KYKN 122254Z AUTO 32029G36KT 8SM OVC008 M16/M19 A3015 RMK AO2 PK WND 34041/2204 SNE28 CIG 006V011 PRESRR P0000 FZRANO
MDS,2020-02-12 22:55,-97.0859,44.0160,520.80,-4.00,-5.80,91.71,350.00,26.00,0.01,30.12,M,2.50,29.00,CLR,M,M,M,M,M,M,M,-RA,M,M,M,M,M,M,-31.33,KMDS 122255Z AUTO 35026G29KT 2 1/2SM -RA CLR M20/M21 A3012 RMK AO2 P0001
PHP,2020-02-12 22:55,-101.6000,44.0500,671.74,10.90,3.00,69.89,20.00,12.00,0.00,30.25,1027.50,10.00,20.00,OVC,M,M,M,3400.00,M,M,M,M,M,M,M,M,M,M,-4.85,KPHP 122255Z AUTO 02012G20KT 10SM OVC034 M12/M16 A3025 RMK AO2 SLP275 T11171161
9V9,2020-02-12 22:55,-99.3183,43.7667,509.76,4.10,-3.80,69.05,340.00,18.00,0.00,30.26,M,10.00,25.00,BKN,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,-16.98,K9V9 122255Z AUTO 34018G25KT 10SM BKN014 M15/M20 A3026 RMK AO2 T11551199
HON,2020-02-12 22:55,-98.2286,44.3852,384.37,-4.00,-9.00,78.48,350.00,24.00,T,30.27,1027.80,0.75,31.00,VV ,M,M,M,900.00,M,M,M,HZ,M,M,M,34.00,360.00,2020-02-12 22:26,-30.51,KHON 122255Z AUTO 35024G31KT 3/4SM HZ VV009 M20/M23 A3027 RMK AO2 PK WND 36034/2226 UPB35E44 SLP278 P0000 T12001228
SPF,2020-02-12 22:55,-103.7830,44.4803,1186.17,14.00,10.40,85.28,330.00,11.00,0.00,30.14,M,2.00,M,M,M,M,M,M,M,M,M,-SN,M,M,M,M,M,M,-0.28,KSPF 122255Z AUTO 33011KT 2SM -SN M10/M12 A3014 RMK AO2
2WX,2020-02-12 22:56,-103.5464,45.6044,919.07,6.10,-4.00,62.41,330.00,13.00,0.00,30.21,1028.10,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-11.61,K2WX 122256Z AUTO 33013KT M14/M20 A3021 RMK AO1 SLP281 T11441200
8D3,2020-02-12 22:56,-96.9914,45.6689,351.81,-9.00,-18.90,60.77,350.00,25.00,0.00,30.27,1029.10,M,35.00,M,M,M,M,M,M,M,M,M,M,M,M,35.00,340.00,2020-02-12 22:20,-37.70,K8D3 122256Z AUTO 35025G35KT M23/M28 A3027 RMK AO1 PK WND 34035/2220 SLP291 T12281283
D07,2020-02-12 22:56,-102.0200,45.0300,778.50,3.90,-7.10,59.44,10.00,15.00,0.00,30.23,1028.70,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-15.65,KD07 122256Z AUTO 01015KT M16/M22 A3023 RMK AO1 SLP287 T11561217
FSD,2020-02-12 22:56,-96.7536,43.5769,428.94,1.90,-6.00,68.77,350.00,19.00,0.00,30.12,1022.60,10.00,27.00,FEW,BKN,M,M,11000.00,15000.00,M,M,M,M,M,M,30.00,360.00,2020-02-12 22:08,-20.37,KFSD 122256Z 35019G27KT 10SM FEW110 BKN150 M17/M21 A3012 RMK AO2 PK WND 36030/2208 SLP226 T11671211
BKX,2020-02-12 22:56,-96.8169,44.3048,490.28,-5.10,-11.90,71.69,340.00,21.00,0.00,30.12,1024.60,4.00,26.00,CLR,M,M,M,M,M,M,M,HZ,M,M,M,26.00,330.00,2020-02-12 22:55,-30.63,KBKX 122256Z AUTO 34021G26KT 4SM HZ CLR M21/M24 A3012 RMK AO2 PK WND 33026/2255 SLP246 T12061244 FZRANO
RCA,2020-02-12 22:56,-103.1036,44.1451,977.43,14.40,9.30,79.78,20.00,7.00,T,30.16,1025.90,1.38,M,SCT,OVC,M,M,300.00,1600.00,M,M,-SN,M,M,M,M,M,M,3.33,KRCA 122256Z AUTO 02007KT 1 3/8SM -SN SCT003 OVC016 M10/M13 A3016 RMK AO2 CIG 003V016 CIG 002 RWY13 SLP259 P0000 T10981126 $
YKN,2020-02-12 22:56,-97.3859,42.9167,389.54,3.00,-2.90,75.82,320.00,26.00,T,30.16,1024.90,8.00,36.00,OVC,M,M,M,800.00,M,M,M,M,M,M,M,41.00,340.00,2020-02-12 22:04,-21.82,KYKN 122256Z AUTO 32026G36KT 8SM OVC008 M16/M19 A3016 RMK AO2 PK WND 34041/2204 SNE28 CIG 006V011 PRESRR SLP249 P0000 T11611194 FZRANO
HON,2020-02-12 23:00,-98.2286,44.3852,384.37,-5.10,-9.90,79.16,350.00,19.00,0.00,30.27,M,1.00,31.00,VV ,M,M,M,1000.00,M,M,M,HZ,M,M,M,31.00,350.00,2020-02-12 22:56,-29.62,KHON 122300Z AUTO 35019G31KT 1SM HZ VV010 M21/M23 A3027 RMK AO2 PK WND 35031/2256 T12061233
RCA,2020-02-12 23:01,-103.1036,44.1451,977.43,14.00,8.60,78.68,40.00,8.00,0.00,30.16,1025.90,0.50,M,BKN,OVC,M,M,300.00,1600.00,M,M,SN,M,M,M,M,M,M,1.94,KRCA 122301Z 04008KT 1/2SM SN BKN003 OVC016 M10/M13 A3016 RMK AO2A CIG 003V016 BKN V SCT CIG 002 RWY13 SLP259 $
ATY,2020-02-12 23:02,-97.1547,44.9140,525.88,-9.00,-15.00,74.16,340.00,25.00,0.00,30.16,M,3.00,31.00,FEW,M,M,M,1000.00,M,M,M,HZ,M,M,M,31.00,340.00,2020-02-12 23:02,-37.70,KATY 122302Z AUTO 34025G31KT 3SM HZ FEW010 M23/M26 A3016 RMK AO2 PK WND 34031/2302 T12281261 $
HON,2020-02-12 23:08,-98.2286,44.3852,384.37,-5.10,-11.00,74.97,350.00,22.00,0.00,30.28,M,1.75,31.00,SCT,M,M,M,1000.00,M,M,M,HZ,M,M,M,31.00,350.00,2020-02-12 23:02,-31.10,KHON 122308Z AUTO 35022G31KT 1 3/4SM HZ SCT010 M21/M24 A3028 RMK AO2 PK WND 35031/2302 T12061239
IEN,2020-02-12 23:09,-102.5110,43.0225,1008.84,18.00,10.00,70.41,20.00,13.00,T,30.13,M,2.50,M,OVC,M,M,M,2100.00,M,M,M,-SN,M,M,M,M,M,M,3.63,KIEN 122309Z AUTO 02013KT 2 1/2SM -SN OVC021 M08/M12 A3013 RMK AO2 P0000 T10781122
YKN,2020-02-12 23:10,-97.3859,42.9167,389.54,1.40,-4.00,77.49,330.00,28.00,0.00,30.15,M,10.00,36.00,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,36.00,320.00,2020-02-12 23:04,-24.72,KYKN 122310Z AUTO 33028G36KT 10SM OVC010 M17/M20 A3015 RMK AO2 PK WND 32036/2304 CIG 007V011 FZRANO
RCA,2020-02-12 23:11,-103.1036,44.1451,977.43,14.00,8.60,78.68,20.00,13.00,0.00,30.16,1025.90,1.25,M,BKN,OVC,M,M,300.00,1600.00,M,M,BLSN,M,M,M,M,M,M,-1.49,KRCA 122311Z 02013KT 1 1/4SM BLSN BKN003 OVC016 M10/M13 A3016 RMK AO2A VIS 3/4 RWY13 CIG 002 RWY13 SLP259 $
ATY,2020-02-12 23:12,-97.1547,44.9140,525.88,-9.00,-15.00,74.16,340.00,24.00,0.00,30.16,M,2.00,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,31.00,340.00,2020-02-12 23:02,-37.25,KATY 122312Z AUTO 34024KT 2SM HZ CLR M23/M26 A3016 RMK AO2 PK WND 34031/2302 T12281261 $
RAP,2020-02-12 23:14,-103.0574,44.0453,964.71,14.00,9.00,80.10,40.00,7.00,T,30.17,M,0.75,M,VV ,M,M,M,1400.00,M,M,M,-SN,M,M,M,M,M,M,2.84,KRAP 122314Z 04007KT 3/4SM -SN VV014 M10/M13 A3017 RMK AO2 P0000 T11001128 RVRNO
